id,brand,name,price,currency,description,rating,category,product_type,tag_list
158,l'oreal,L'Oreal Infallible Nail Polish in Petale Revival,10.99,None,"L'Oreal Infallible Nail Polish gives you fantastic gel-like nail colour with a tinted top coat to match!This Infallible nail polish has an exclusive hybrid combo of silicone and Flex-Resin™ that 
interact with one another to create a unique matrix. The formulas are a 
combination of film forming polymer, gellifying agents and crystal 
copolymer designed to bring durability, adhesion to nail and brilliant 
shine. Provides a smooth, plump, spectacular gel shine manicure that 
lasts.Features: Up to 12-day wear
Spectacular gel shine
Matching tinted top coat
No nail damage
Easy to remove",5.0,None,nail_polish,[]
156,moov,Moov Cosmetics Home Grown Canuck Collection,14.99,None,"The Moov Cosmetics Home Grown Canuck Collection is a vegan nail colour that has a fun representation of shades from East to West.Features:VeganLonger lasting wearCreamy applicationDirections: Apply two coats, best results with Moov 2-in-1 Prime & Prep application.Ingredients: Butyl Acetate, Ethyl Acetate, Nitrocellulose, Adipic Acid/Neopentyl, Gloycol/Trimellitic Anhydride, Copolymer, Tributyl Citrate, Isopropyl Alcohol, Strearalkonium Bentonite, Acrylates Copolymer, Silica,Benzophenone-1, Trimethylpentanediyl DibenzoateNatural, Vegan, Gluten Free, Fair Trade, Sugar Free, Non-GMO, Dairy Free",3.0,None,nail_polish,"['Natural', 'Vegan', 'Gluten Free', 'Fair Trade', 'Sugar Free', 'Non-GMO', 'Dairy Free', 'Canadian']"
153,orly,Orly EPIX Flexible Sealcoat,13.49,None,"Orly introduces the next big thing in the industry. EPIX Flexible Color is a 2 step manicure system that has a long wearing formula with smudge-fixing technology.Features:Dries faster - in less than 8 minutesLasts longer - over a weekInnovative Smudge-Fixing Technology allows the formula to remain elastic and flex with the nail, making smudges and chips a thing of the pastApplies easily and removes like a polishNew Custom 600 Bristle Count Brush Technology and Gripper Cap provide precise application and even coverage on the nailDelivers a high shine finishHow Does it Work?Step 1 Flexible Colour: Begin by performing a dry manicure. Lightly buff nails and clean nail surface with alcohol.  Apply an even coat of EPIX Flexible Color to all ten nails.  Apply a second coat for full coverageStep 2 Flexible Sealcoat: Finish with 1 coat of EPIX Flexible Sealcoat to seal in color and shine.  For extended wear, reapply Sealcoat after three days.* Smudges will continue to self-repair until the Flexible Color is fully dry.",5.0,None,nail_polish,[]
149,orly,Orly EPIX Flexible Color ,13.49,None,"Orly introduces the next big thing in the industry. EPIX Flexible Color is a 2 step manicure system that has a long wearing formula with smudge-fixing technology.Features:Dries faster - in less than 8 minutesLasts longer - over a weekInnovative Smudge-Fixing Technology allows the formula to remain elastic and flex with the nail, making smudges and chips a thing of the pastApplies easily and removes like a polishNew Custom 600 Bristle Count Brush Technology and Gripper Cap provide precise application and even coverage on the nailDelivers a high shine finishHow Does it Work?Step 1 Flexible Colour: Begin by performing a dry manicure. Lightly buff nails and clean nail surface with alcohol.  Apply an even coat of EPIX Flexible Color to all ten nails.  Apply a second coat for full coverage.Step 2 Flexible Sealcoat: Finish with 1 coat of EPIX Flexible Sealcoat to seal in color and shine.  For extended wear, reapply Sealcoat after three days.* Smudges will continue to self-repair until the Flexible Color is fully dry.",3.0,None,nail_polish,[]
148,orly,Orly Nail Lacquer ,8.0,None,"As one of the nail care industry's renowned color houses Orly has established a dynamic palette composed 
of subtle sheers, vivid crèmes, dazzling shimmers, smooth glitters and 
hot neons! Plus, each ORLY lacquer is free of DBP, Toluene, Formaldehyde
 and features Orly's award-winning Gripper Cap.",3.0,None,nail_polish,[]
147,wet n wild,Wet n Wild Wild Shine Nail Colour ,1.99,None,"Wet n Wild's claim to fame! This brand was launched in 1979 with this epic nail polish and it is one of their top-sellers. Why? Here’s what we think: not only are they just straight up awesome, but we’ve got every color, texture, and effect that you can possibly think of: creams, metallics, glitters, you name it! After decades of these flying off the shelves, they're pretty sure you already have a couple stashed away, but with so many colors, you can always add a new one – or double up! Everyone we talk to agrees—this is simply the best nail polish brand out there.Features:Purse Pride! New improved formula and packaging!High-shine finish in every color imaginable!3-Free: No Formaldehyde, Toluene, or PhthalatesStill the #1 selling nail polish in the market!Ingredients: Butyl Acetate, Ethyl Acetate, Nitrocellulose, Tosylamide/Epoxy Resin, Acetyl Tributyl Citrate, Isopropyl Alcohol, Triphenyl Phosphate, Stearalkonium Bentonite, Phthalic Anhydride/Trimellitic Anhydride/Glycols Copolymer, Silica, Etocrylene, Diacetone Alcohol, Trimethylpentanediyl Dibenzoate, Alumina, Titanium Dioxide/CI 77891 ",5.0,None,nail_polish,[]
146,maybelline,Maybelline Color Show Nail Lacquer Jewels ,4.49,None,"Maybelline Color Show Nail Lacquer Jewels collection features jeweled nail lacquer top coats straight from the shows!Features:Adorns your nails with textured gem effectsTrendy top coat nail art designsEasy-flow brushFormaldehyde, DBP and Toluene freeShade Range: (left to right: Mosaic Prism, Platinum Adorn)For Best Results:First apply a clear base coat to prevent your nails from yellowing and to help your nail color last longer. Choose a base shade and with one sweep, paint the first line of nail polish up the center of your nail starting from the base to the tip.For the cleanest look, be sure to leave a small space at the base of the nail. Then apply nail color to the rest of the nail. Pick your textured top coat and paint over your base shade for a street styled nail art look.",3.0,None,nail_polish,[]
145,maybelline,Maybelline Color Show Nail Lacquer Veils ,4.49,None,"Maybelline Color Show Nail Lacquer Veils collection gives you subtle shimmers to refined glitters in colours straight from the shows!Features:Trendy top coat nail art designsEasy-flow brushFormaldehyde, DBP and Toluene freeShade Range: (left to right: Amethyst Aura, Rose Mirage, Crystal Disguise)For Best Results:First
 apply a clear base coat to prevent your nails from yellowing and to 
help your nail color last longer. Choose a base shade and with one 
sweep, paint the first line of nail polish up the center of your nail 
starting from the base to the tip.For the cleanest look, be sure
 to leave a small space at the base of the nail. Then apply nail color 
to the rest of the nail. Pick your textured top coat and paint over your
 base shade for a street styled nail art look.",4.0,None,nail_polish,[]
144,pacifica,Pacifica 7 Free Nail Polish Set - Blue,21.5,None,"Pacifica's new 7 Free Nail Polish is long lasting and void of many chemicals that one would find in traditional nail polish. These amazing vibrant colors go on smooth and stay put. In addition, Pacifica has added a custom wide 100% vegan brush for easier application.Features: Dark Desert Highway1972 Pool PartyDriftIngredients: Butyl Acetate, Ethyl Acetate, Nitrocellulose, Adipic Acid/Neopentyl Glycol/Trimellitic Anhydride Copolymer, Acetyl Tributyl Citrate, Isopropyl Alcohol, Styrene/Acrylates Copolymer, Stearalkonium Bentonite, n-Butyl Alcohol, Benzophenone-1, Silica, Alumina, Trimethylpentanediyl Dibenzoate, Polyvinyl Butyral MAY CONTAIN (+/-): Aluminum Powder (CI 77000), Oxides (CI77499 / CI 77491), Red 34 Lake (CI 15880), Red 6 Lake (CI 15850), Red 7 Lake (CI 15850), Yellow 5 Lake (CI 19140), Ferric Ammonium Ferrocyanide (CI 77510), Mica (CI 77019), Blue 1 (CI 42090), Yellow 11 (CI 47000), Titanium",5.0,None,nail_polish,['Vegan']
140,pacifica,7 Free Nail Polish Set - Red,21.5,None,"Pacifica's new 7 Free Nail Polish is long lasting and void of many chemicals that one would find in traditional nail polish. These amazing vibrant colors go on smooth and stay put. In addition, Pacifica has added a custom wide 100% vegan brush for easier application.Colours Included: Blushing BunniesRed Red WineCinnamon GirlIngredients: Butyl Acetate, Ethyl Acetate, Nitrocellulose, Adipic Acid/Neopentyl Glycol/Trimellitic Anhydride Copolymer, Acetyl Tributyl Citrate, Isopropyl Alcohol, Styrene/Acrylates Copolymer, Stearalkonium Bentonite, n-Butyl Alcohol, Benzophenone-1, Silica, Alumina, Trimethylpentanediyl Dibenzoate, Polyvinyl Butyral MAY CONTAIN (+/-): Aluminum Powder (CI 77000), Oxides (CI77499 / CI 77491), Red 34 Lake (CI 15880), Red 6 Lake (CI 15850), Red 7 Lake (CI 15850), Yellow 5 Lake (CI 19140), Ferric Ammonium Ferrocyanide (CI 77510), Mica (CI 77019), Blue 1 (CI 42090), Yellow 11 (CI 47000), Titanium",5.0,None,nail_polish,['Vegan']
139,china glaze,China Glaze Nail Lacquer ,8.0,None,"China Glaze's ​unique lacquers contain China Clay as a nail hardener, the same material
 that gives porcelain its shiny finish.  These glossy lacquers work in 
perfect cohesion with their professional nail treatments for lasting 
strength, durability and overall gorgeous nails.China Glaze Nail Laquers are free of DBP, Toulene and added Formaldehyde.",4.7,None,nail_polish,[]
138,essie,Essie Encrusted Nail Polish Collection,10.0,None,"Get intricate, multi-dimensional, spectacularly ornate caviar nails with Essie Encrusted Nail Polish Collection. With 
all the fine detail of the most fanciful gem-encrusted jewel, these stunning shades take manicures to a whole new richly-sculpted dimension.Shade Range:Belugaria - live like a czarina. this richly ornamented jet black nail lacquer is laced with highly textured matte glitter with flashes of rainbow holographicsPeak of Chic - ascend the pinnacle of fashion and freeze your 
well-manicured assets in this alpine white holographic polish with icy 
crystal fringeOn a Silver Platter - violet holographic glitter and antique 
silver add bold contrast to this pearlescent gold polish that proclaims:
 the world is yours for the takingLots of Lux - pile on the opulence and perfect the art of manicure
 maximalism in this shimmering blue lapis lazuli lacquer with a sleek 
matte finishIgnite the Night - the scintillating light from this sparkling hematite nail lacquer with a superfine matte finish fans the flames of passion for luxurious fashionHors d'Oeuvres - nothing says extravagance like this delightful 
confection of platinum gold nail polish with a touch of iridescent 
silver glitter",5.0,None,nail_polish,[]
137,revlon,Revlon Transforming Effects Top Coats,6.99,None," Transform your mani with these unique Transforming Effects Top Coats from Revlon.  Bold glazes and alluring textures 
instantly transform your manicure. Wear over your favourite Nail 
Enamel to create unique effects.
Shades:",4.0,None,nail_polish,[]
136,sante,Sante Nail Polish,19.29,None,"The colours of Sante nail polish range from a gentle glow to bold statement colors, and are very skin-friendly. Quick-drying, long-lasting and resistant. Incomparable variety of colors
 and remarkably wearable: no formaldehyde, toluene or rosin. Not tested on animals.Jewel toned shades like Metallic Lavender by Sante make fall beauty a breeze. For more green fall beauty essentials, check out our blog, The Well!",4.4,None,nail_polish,['Natural']
135,pure anada,Pure Anada Princess Cosmetics Sugar Plum Kit ,15.0,None,"This little cosmetics kit is pure and pretty glamour for little princesses!Pure Anada Princess Cosmetics Kit contains eco-friendly, non-toxic formulas that are safe and healthy for the whole kingdom!This kit includes: a natural shimmering lip balm, non-toxic, water-based nail polish and a mineral shimmer powder. Ingredients:Shimmer Powder: Mica, Iron Oxides, Ultramarines, May contain: Titanium Dioxide (NOT nano-sized particles)Lip Shimmer: Organic
 Sunflower Oil, Organic Shea Butter, Beeswax, Candelilla Wax, Mica, Iron
 Oxides, Coconut Oil, Stevia Leaf Extract, Vitamin E (gluten free), 
Essential oil (peppermint, cinnamon, vanilla OR lemon)Nail Polish:
 Water, Acrylates Copolymer, Butoxy Diglycol, Methylisothiazolinone, 
Hydroxxethylcellulose, Mineral Pigments:  Ultramarines, Iron Oxide, 
Titanium Dioxide, Mica, OR Chromium Hydroxide Green",5.0,None,nail_polish,"['Canadian', 'Natural']"
133,maybelline,Maybelline Color Show Nail Lacquer ,4.49,None,"High fashion meets high-art. With Maybelline Color Show Nail Lacquer PolkaDots Collection you get 3D nail design for your fingertips!Features: 
Creates Hollywood-worthy special effectsChip-resistant formula Easy-flow brushFormaldehyde, DBP and Toluene freeShade Range: 
",3.3,None,nail_polish,[]
132,pure anada,Pure Anada Princess Cosmetics Be Mine Kit ,15.0,None,"This little cosmetics kit is pure and pretty glamour for little princesses!Pure Anada Princess Cosmetics Kit contains eco-friendly, non-toxic formulas that are safe and healthy for the whole kingdom!This kit includes: a natural shimmering lip balm, non-toxic, water-based nail polish and a mineral shimmer powder. Ingredients:Shimmer Powder: Mica, Iron Oxides, Ultramarines, May contain: Titanium Dioxide (NOT nano-sized particles)Lip Shimmer: Organic Sunflower Oil, Organic Shea Butter, Beeswax, Candelilla Wax, Mica, Iron Oxides, Coconut Oil, Stevia Leaf Extract, Vitamin E (gluten free), Essential oil (peppermint, cinnamon, vanilla OR lemon)Nail Polish: Water, Acrylates Copolymer, Butoxy Diglycol, Methylisothiazolinone, Hydroxxethylcellulose, Mineral Pigments:  Ultramarines, Iron Oxide, Titanium Dioxide, Mica, OR Chromium Hydroxide Green",5.0,None,nail_polish,"['Canadian', 'Natural']"
130,revlon,Revlon Top Speed Enamel Nail,6.99,None,"Revlon Top Speed's patented formula
 delivers  amazingly quick color, with a built-in topcoat that rises to 
the surface for a glossy, ultra smooth manicure- that sets in 60 
seconds.  The ColorPrecise brush ensures even, smooth, salon quality 
application every time.
",4.8,None,nail_polish,[]
129,butter london,butter LONDON Patent Shine 10x Nail Laquer,22.0,None,"Butter London's Patent Shine 10x innovative 10-in-1 formula is loaded with ingredients proven to promote brighter, stronger, healthier nails in classic, creamy, wearable shades for your best-dressed nails.10 Benefits:Up to 10 day wearChip resistantFull colour coverageGel-like cushion finish and shineFade-resistantProtectSmoothStrengthenBrighten7 Free - Butter London does not add formaldehyde, formaldehyde resin, toluene, DBP, camphor, xylene, or ethyl tosalimide to its nail product formulaInstructions: Apply one coat of basecoat to clean, dry nails. Follow with your favorite Butter London Patent Shine 10X Nail Lacquer. Apply one coat of topcoat for a smooth, high-gloss finish. Ingredients: Butyl Acetate, Ethyl Acetate, Isopropyl Alcohol, Nitrocellulose, Tosylamide/Epoxy Resin, Acetyl Tributyl Citrate, Benzophenone -1, Styrene/Acrylates Copolymer, Stearalkonium Hectorite, Malic Acid, Citric Acid, Bambusa Vulgaris (Bamboo) Extract, Ethyl Trymethylbenzoyl Phenylphosphinate, Diamond Powder, Polymethylsilsesquioxane.",5.0,None,nail_polish,"['Vegan', 'Natural']"
